item_id,category_id,semantic_category,broad_categories
90933702,11,tops,tops
211160082,11,tops,tops
208647354,62,jewellery,accessories
194255238,61,jewellery,accessories
135585024,64,jewellery,accessories
196091977,64,jewellery,accessories
209334305,65,jewellery,accessories
175787105,57,sunglasses,accessories
172471914,64,jewellery,accessories
200521837,6,all-body,tops
200283023,55,hats,hats
191321451,27,bottoms,bottoms
160172420,58,accessories,accessories
131417162,62,jewellery,accessories
195471931,106,jewellery,accessories
109140714,65,jewellery,accessories
196720558,11,tops,tops
211450990,64,jewellery,accessories
51408711,17,tops,tops
202167153,26,tops,tops
180652200,104,tops,tops
202971491,4,all-body,tops
170041762,65,jewellery,accessories
155710754,17,tops,tops
202402550,64,jewellery,accessories
185945189,5,all-body,tops
214444633,17,tops,tops
132201776,19,tops,tops
195526680,4,all-body,tops
197703254,17,tops,tops
138948150,64,jewellery,accessories
182870170,241,bottoms,bottoms
182261393,61,jewellery,accessories
114969091,5,all-body,tops
211538436,4,all-body,tops
141946499,250,tops,tops
169356995,257,tops,tops
113618104,64,jewellery,accessories
201116880,315,tops,tops
175787103,64,jewellery,accessories
203458002,106,jewellery,accessories
200027962,15,tops,tops
194760641,251,accessories,accessories
190689957,106,jewellery,accessories
29910986,11,tops,tops
209578182,17,tops,tops
97560912,9,bottoms,bottoms
127491282,64,jewellery,accessories
192526315,5,all-body,tops
176813616,64,jewellery,accessories
212557661,64,jewellery,accessories
167234856,28,bottoms,bottoms
165787624,57,sunglasses,accessories
156439351,64,jewellery,accessories
207731315,11,tops,tops
154932477,64,jewellery,accessories
205402925,57,sunglasses,accessories
160487039,21,tops,tops
212953531,62,jewellery,accessories
99229806,9,bottoms,bottoms
172990142,106,jewellery,accessories
203214368,21,tops,tops
173116025,64,jewellery,accessories
108136050,62,jewellery,accessories
188326144,27,bottoms,bottoms
211891366,257,tops,tops
197774591,21,tops,tops
197778936,64,jewellery,accessories
197843171,1606,all-body,tops
200232155,309,tops,tops
213846363,309,tops,tops
151549539,24,outerwear,accessories
135600084,104,tops,tops
207722665,21,tops,tops
179311731,4,all-body,tops
177466181,4,all-body,tops
61497916,17,tops,tops
191013269,64,jewellery,accessories
209611455,21,tops,tops
190017911,4,all-body,tops
207533621,62,jewellery,accessories
162094457,62,jewellery,accessories
128527697,19,tops,tops
202429818,58,accessories,accessories
207778753,106,jewellery,accessories
76904936,106,jewellery,accessories
137164353,57,sunglasses,accessories
204468158,5,all-body,tops
112870158,17,tops,tops
193678018,11,tops,tops
204310362,11,tops,tops
204003924,65,jewellery,accessories
146380017,17,tops,tops
182527843,64,jewellery,accessories
196534986,4,all-body,tops
194801013,55,hats,hats
89627210,17,tops,tops
203154212,305,jewellery,accessories
207623975,4,all-body,tops
133947384,106,jewellery,accessories
118872225,69,accessories,accessories
152724400,11,tops,tops
141494194,55,hats,hats
203512111,57,sunglasses,accessories
162332150,62,jewellery,accessories
52962395,62,jewellery,accessories
130985009,55,hats,hats
195495184,17,tops,tops
214779214,64,jewellery,accessories
111677210,104,tops,tops
163514829,64,jewellery,accessories
168075382,62,jewellery,accessories
136465609,104,tops,tops
192919307,4496,tops,tops
141303515,11,tops,tops
190555496,11,tops,tops
185028486,4,all-body,tops
183242146,4495,tops,tops
150273036,3,all-body,tops
213336262,28,bottoms,bottoms
187621461,4,all-body,tops
183905555,57,sunglasses,accessories
212390048,64,jewellery,accessories
196040528,4496,tops,tops
204000617,64,jewellery,accessories
170574019,62,jewellery,accessories
162272371,106,jewellery,accessories
121325848,64,jewellery,accessories
189092180,62,jewellery,accessories
101552861,64,jewellery,accessories
199566992,62,jewellery,accessories
123746501,62,jewellery,accessories
207419253,57,sunglasses,accessories
107183042,19,tops,tops
213321995,64,jewellery,accessories
180944776,25,outerwear,accessories
189432475,61,jewellery,accessories
146573670,62,jewellery,accessories
187507302,64,jewellery,accessories
206437707,55,hats,hats
197487081,64,jewellery,accessories
211025406,18,outerwear,accessories
146093380,65,jewellery,accessories
207948706,106,jewellery,accessories
155608197,4,all-body,tops
161556796,8,bottoms,bottoms
174396240,5,all-body,tops
120928739,62,jewellery,accessories
135595256,106,jewellery,accessories
207174687,64,jewellery,accessories
185682538,65,jewellery,accessories
203788191,64,jewellery,accessories
134308724,11,tops,tops
184028455,62,jewellery,accessories
42544749,106,jewellery,accessories
173586197,4,all-body,tops
192425907,65,jewellery,accessories
125976670,105,scarves,accessories
165392544,3,all-body,tops
180341769,9,bottoms,bottoms
205081203,64,jewellery,accessories
211659593,9,bottoms,bottoms
207717985,11,tops,tops
202281345,64,jewellery,accessories
97696443,237,bottoms,bottoms
181277520,57,sunglasses,accessories
204891843,62,jewellery,accessories
191890470,19,tops,tops
165850658,11,tops,tops
158814077,6,all-body,tops
183318058,55,hats,hats
180363186,17,tops,tops
191316601,4495,tops,tops
107054487,62,jewellery,accessories
203772044,4,all-body,tops
78980425,106,jewellery,accessories
65829345,17,tops,tops
200030321,1605,all-body,tops
195880210,58,accessories,accessories
200497773,19,tops,tops
174354907,1606,all-body,tops
196958666,65,jewellery,accessories
156711033,64,jewellery,accessories
75973390,3,all-body,tops
184198059,106,jewellery,accessories
213822193,9,bottoms,bottoms
202225956,57,sunglasses,accessories
133501685,21,tops,tops
201714084,62,jewellery,accessories
144228367,62,jewellery,accessories
125195125,257,tops,tops
121111657,64,jewellery,accessories
7936347,64,jewellery,accessories
54873163,104,tops,tops
172482221,5,all-body,tops
209767246,25,outerwear,accessories
65689912,62,jewellery,accessories
194678385,19,tops,tops
210766230,4496,tops,tops
72528834,62,jewellery,accessories
96606429,62,jewellery,accessories
204371069,57,sunglasses,accessories
36480779,104,tops,tops
180558054,65,jewellery,accessories
201666746,62,jewellery,accessories
79392662,17,tops,tops
176947241,106,jewellery,accessories
203337437,62,jewellery,accessories
163415105,55,hats,hats
215056947,5,all-body,tops
114551092,64,jewellery,accessories
195026179,4,all-body,tops
207037975,65,jewellery,accessories
144011775,61,jewellery,accessories
149679306,253,bottoms,bottoms
44039514,21,tops,tops
134446102,106,jewellery,accessories
204957503,25,outerwear,accessories
167966899,9,bottoms,bottoms
168792352,106,jewellery,accessories
100693902,57,sunglasses,accessories
166917149,62,jewellery,accessories
145227118,18,outerwear,accessories
67658731,11,tops,tops
171905859,62,jewellery,accessories
185071152,17,tops,tops
195737639,64,jewellery,accessories
205077168,62,jewellery,accessories
204296088,21,tops,tops
208024618,64,jewellery,accessories
139535281,62,jewellery,accessories
103147126,64,jewellery,accessories
195498521,4,all-body,tops
214071084,106,jewellery,accessories
206885548,257,tops,tops
182069508,65,jewellery,accessories
188827515,17,tops,tops
140430675,27,bottoms,bottoms
63052303,106,jewellery,accessories
209133520,4,all-body,tops
195469995,27,bottoms,bottoms
151987792,55,hats,hats
184797196,11,tops,tops
207885452,3,all-body,tops
132584885,11,tops,tops
191110442,17,tops,tops
211238711,106,jewellery,accessories
200173602,64,jewellery,accessories
186144357,64,jewellery,accessories
204170064,17,tops,tops
172123337,64,jewellery,accessories
176734488,4,all-body,tops
129167969,106,jewellery,accessories
191086949,17,tops,tops
166381916,64,jewellery,accessories
149369253,17,tops,tops
198474603,64,jewellery,accessories
203543919,4,all-body,tops
206974507,4,all-body,tops
147398277,17,tops,tops
177738670,64,jewellery,accessories
140143977,62,jewellery,accessories
54467118,104,tops,tops
136105913,57,sunglasses,accessories
211281024,11,tops,tops
194790994,4,all-body,tops
102502344,8,bottoms,bottoms
121638251,65,jewellery,accessories
203410669,65,jewellery,accessories
203678784,104,tops,tops
210211057,106,jewellery,accessories
211764712,237,bottoms,bottoms
128317417,11,tops,tops
203628426,62,jewellery,accessories
207634856,21,tops,tops
210327670,275,tops,tops
160585192,19,tops,tops
210472459,11,tops,tops
198131999,64,jewellery,accessories
200241914,11,tops,tops
213586059,69,accessories,accessories
190321351,65,jewellery,accessories
187062388,5,all-body,tops
172995303,104,tops,tops
191276105,25,outerwear,accessories
63533810,104,tops,tops
209843582,1606,all-body,tops
180474281,19,tops,tops
42892859,55,hats,hats
170132645,11,tops,tops
161347754,244,all-body,tops
214374799,21,tops,tops
203527526,310,bottoms,bottoms
75427382,62,jewellery,accessories
183749250,21,tops,tops
209944361,64,jewellery,accessories
107590730,55,hats,hats
194261215,55,hats,hats
192715015,64,jewellery,accessories
44612867,4,all-body,tops
206302454,62,jewellery,accessories
187986197,64,jewellery,accessories
212357040,57,sunglasses,accessories
210537558,11,tops,tops
195941049,256,tops,tops
172786845,315,tops,tops
165039512,11,tops,tops
195871460,27,bottoms,bottoms
208563474,64,jewellery,accessories
133944158,62,jewellery,accessories
195336798,106,jewellery,accessories
153340289,64,jewellery,accessories
203979401,4,all-body,tops
125622096,62,jewellery,accessories
136288842,57,sunglasses,accessories
143090787,106,jewellery,accessories
184409946,61,jewellery,accessories
127085918,28,bottoms,bottoms
201163398,17,tops,tops
143289598,64,jewellery,accessories
202079442,21,tops,tops
214694397,21,tops,tops
133956243,62,jewellery,accessories
213747059,11,tops,tops
203829495,64,jewellery,accessories
214815015,64,jewellery,accessories
211574543,4495,tops,tops
194082118,106,jewellery,accessories
193961204,21,tops,tops
41677284,11,tops,tops
193647406,19,tops,tops
134988146,21,tops,tops
176347955,61,jewellery,accessories
108218525,55,hats,hats
150313542,62,jewellery,accessories
73355070,106,jewellery,accessories
214821697,64,jewellery,accessories
86264377,65,jewellery,accessories
191902820,104,tops,tops
209768742,57,sunglasses,accessories
115645652,19,tops,tops
174012064,4495,tops,tops
205657408,58,accessories,accessories
181623654,62,jewellery,accessories
176927155,11,tops,tops
184324564,64,jewellery,accessories
190790179,106,jewellery,accessories
175688979,240,bottoms,bottoms
213994702,62,jewellery,accessories
148235338,252,tops,tops
195497895,4,all-body,tops
209325265,28,bottoms,bottoms
206222420,64,jewellery,accessories
66727069,64,jewellery,accessories
209162456,4,all-body,tops
209174601,1605,all-body,tops
207700452,55,hats,hats
33296847,6,all-body,tops
127415773,4,all-body,tops
106552284,17,tops,tops
155948564,4,all-body,tops
181908026,5,all-body,tops
202082106,62,jewellery,accessories
188573623,19,tops,tops
210883516,62,jewellery,accessories
204259098,11,tops,tops
138717189,64,jewellery,accessories
196337724,64,jewellery,accessories
128100753,21,tops,tops
143777540,29,bottoms,bottoms
211731697,64,jewellery,accessories
204322830,17,tops,tops
196051849,11,tops,tops
206090304,65,jewellery,accessories
135819250,62,jewellery,accessories
135657485,65,jewellery,accessories
202592579,64,jewellery,accessories
206220382,64,jewellery,accessories
172791130,64,jewellery,accessories
154897834,64,jewellery,accessories
172407219,64,jewellery,accessories
148996483,64,jewellery,accessories
199326464,62,jewellery,accessories
90351899,55,hats,hats
167295992,4,all-body,tops
118032772,64,jewellery,accessories
196406428,19,tops,tops
208966026,62,jewellery,accessories
207503308,62,jewellery,accessories
178407202,65,jewellery,accessories
171494813,11,tops,tops
8238910,106,jewellery,accessories
189181520,57,sunglasses,accessories
164753078,61,jewellery,accessories
201703422,64,jewellery,accessories
170219709,106,jewellery,accessories
204908906,1606,all-body,tops
210812940,104,tops,tops
194082276,64,jewellery,accessories
160000294,64,jewellery,accessories
205820825,1605,all-body,tops
204536385,4,all-body,tops
214719862,4,all-body,tops
190059562,62,jewellery,accessories
214543469,62,jewellery,accessories
211225204,64,jewellery,accessories
211995796,1605,all-body,tops
151870925,1605,all-body,tops
205171673,11,tops,tops
167307769,57,sunglasses,accessories
122005325,28,bottoms,bottoms
159530995,9,bottoms,bottoms
188006049,106,jewellery,accessories
182207633,57,sunglasses,accessories
176870366,64,jewellery,accessories
209679673,62,jewellery,accessories
215018517,4,all-body,tops
73321813,62,jewellery,accessories
158475818,64,jewellery,accessories
184050948,62,jewellery,accessories
196425519,4,all-body,tops
190616256,4,all-body,tops
186143019,64,jewellery,accessories
163081027,4,all-body,tops
157341801,55,hats,hats
164716682,64,jewellery,accessories
75208559,57,sunglasses,accessories
194862906,241,bottoms,bottoms
194891051,55,hats,hats
161407750,106,jewellery,accessories
208237265,305,jewellery,accessories
208677375,57,sunglasses,accessories
190295550,64,jewellery,accessories
196348240,62,jewellery,accessories
163240069,62,jewellery,accessories
167150841,64,jewellery,accessories
160412904,57,sunglasses,accessories
211311986,21,tops,tops
213984576,64,jewellery,accessories
194186227,55,hats,hats
209722235,106,jewellery,accessories
215643827,21,tops,tops
189434684,65,jewellery,accessories
179809141,62,jewellery,accessories
16473968,8,bottoms,bottoms
99298190,62,jewellery,accessories
159665086,62,jewellery,accessories
213215566,62,jewellery,accessories
22687233,65,jewellery,accessories
211150570,253,bottoms,bottoms
127762372,64,jewellery,accessories
207044578,65,jewellery,accessories
170909005,62,jewellery,accessories
196562076,19,tops,tops
201586224,19,tops,tops
14029557,62,jewellery,accessories
206942309,64,jewellery,accessories
192852816,64,jewellery,accessories
200423729,62,jewellery,accessories
214410635,57,sunglasses,accessories
190757447,62,jewellery,accessories
136032606,62,jewellery,accessories
183808144,64,jewellery,accessories
209246214,17,tops,tops
157408801,257,tops,tops
209081053,62,jewellery,accessories
177484281,104,tops,tops
187316136,19,tops,tops
112348219,19,tops,tops
212614891,55,hats,hats
204724183,62,jewellery,accessories
206838879,4496,tops,tops
214401452,62,jewellery,accessories
192881010,4,all-body,tops
198734773,65,jewellery,accessories
76447229,62,jewellery,accessories
202205281,52,accessories,accessories
191744323,62,jewellery,accessories
167520430,62,jewellery,accessories
49991196,62,jewellery,accessories
211624066,5,all-body,tops
203678517,64,jewellery,accessories
189299813,64,jewellery,accessories
206826460,64,jewellery,accessories
180231823,1606,all-body,tops
215493081,17,tops,tops
194082149,62,jewellery,accessories
195717607,9,bottoms,bottoms
148743596,64,jewellery,accessories
181962469,62,jewellery,accessories
87714459,17,tops,tops
171171912,64,jewellery,accessories
202535694,64,jewellery,accessories
172519599,104,tops,tops
164875200,29,bottoms,bottoms
41561149,106,jewellery,accessories
202124438,64,jewellery,accessories
154278734,62,jewellery,accessories
199614803,17,tops,tops
206963003,62,jewellery,accessories
191162412,55,hats,hats
215209491,29,bottoms,bottoms
129480560,64,jewellery,accessories
110673272,11,tops,tops
134808968,29,bottoms,bottoms
64323704,17,tops,tops
214710084,64,jewellery,accessories
183756068,4454,tops,tops
205282746,104,tops,tops
207653185,62,jewellery,accessories
990741,28,bottoms,bottoms
210259463,17,tops,tops
208768065,57,sunglasses,accessories
203998958,64,jewellery,accessories
194194166,62,jewellery,accessories
207128111,64,jewellery,accessories
83572811,57,sunglasses,accessories
187163397,19,tops,tops
168704518,11,tops,tops
179687347,240,bottoms,bottoms
103647761,64,jewellery,accessories
148726600,64,jewellery,accessories
214292739,21,tops,tops
179733564,64,jewellery,accessories
183239415,55,hats,hats
195530592,64,jewellery,accessories
174065323,57,sunglasses,accessories
204436535,62,jewellery,accessories
207378912,64,jewellery,accessories
45292446,21,tops,tops
152270564,21,tops,tops
161568039,19,tops,tops
213287516,55,hats,hats
78315796,4,all-body,tops
206631503,55,hats,hats
181801927,11,tops,tops
206795587,4,all-body,tops
194088634,17,tops,tops
202838883,4,all-body,tops
205032638,4,all-body,tops
58540961,106,jewellery,accessories
193444140,106,jewellery,accessories
205206275,64,jewellery,accessories
143247364,4,all-body,tops
169095964,11,tops,tops
126096605,64,jewellery,accessories
211856963,57,sunglasses,accessories
177434440,28,bottoms,bottoms
122664806,64,jewellery,accessories
156783990,106,jewellery,accessories
195267517,64,jewellery,accessories
189791997,64,jewellery,accessories
140831122,64,jewellery,accessories
62481631,62,jewellery,accessories
56820356,21,tops,tops
172651976,64,jewellery,accessories
155186790,4,all-body,tops
207794259,25,outerwear,accessories
180365507,62,jewellery,accessories
158787232,19,tops,tops
121487941,65,jewellery,accessories
126460091,62,jewellery,accessories
150228043,17,tops,tops
185246036,21,tops,tops
181375504,9,bottoms,bottoms
134446480,57,sunglasses,accessories
192525231,106,jewellery,accessories
167942091,58,accessories,accessories
167969267,65,jewellery,accessories
128050025,65,jewellery,accessories
193337811,29,bottoms,bottoms
207726989,64,jewellery,accessories
200727688,65,jewellery,accessories
200104943,51,scarves,accessories
171175277,55,hats,hats
142539979,58,accessories,accessories
9245487,106,jewellery,accessories
182573011,4496,tops,tops
191014955,4,all-body,tops
213556854,64,jewellery,accessories
145100975,104,tops,tops
135586904,62,jewellery,accessories
175192132,57,sunglasses,accessories
191513003,106,jewellery,accessories
198598779,62,jewellery,accessories
98418556,21,tops,tops
175654210,64,jewellery,accessories
206302423,11,tops,tops
177496883,64,jewellery,accessories
211845271,4,all-body,tops
199931311,253,bottoms,bottoms
100918177,238,bottoms,bottoms
105003856,62,jewellery,accessories
136109118,64,jewellery,accessories
178802387,55,hats,hats
190766339,11,tops,tops
140812367,19,tops,tops
211657178,57,sunglasses,accessories
169155949,4495,tops,tops
196007340,21,tops,tops
170212887,64,jewellery,accessories
180739384,5,all-body,tops
173377759,57,sunglasses,accessories
184117873,26,tops,tops
187892659,19,tops,tops
126074089,55,hats,hats
165282049,11,tops,tops
57506588,11,tops,tops
204644536,21,tops,tops
211523226,51,scarves,accessories
154827956,61,jewellery,accessories
213876639,104,tops,tops
196163473,17,tops,tops
208658781,21,tops,tops
205730959,239,bottoms,bottoms
195483486,275,tops,tops
169020889,55,hats,hats
207842373,107,jewellery,accessories
183730867,11,tops,tops
132696390,15,tops,tops
204797736,8,bottoms,bottoms
162376529,4496,tops,tops
185410659,106,jewellery,accessories
192856756,27,bottoms,bottoms
186040511,106,jewellery,accessories
178720928,58,accessories,accessories
125698226,64,jewellery,accessories
137052682,57,sunglasses,accessories
197680603,4495,tops,tops
172935263,57,sunglasses,accessories
141920129,4,all-body,tops
62482123,11,tops,tops
200043378,64,jewellery,accessories
168999803,61,jewellery,accessories
189913707,4496,tops,tops
64421954,65,jewellery,accessories
78498270,7,bottoms,bottoms
123061215,24,outerwear,accessories
197314658,11,tops,tops
182364243,237,bottoms,bottoms
77681860,65,jewellery,accessories
107590174,29,bottoms,bottoms
199425070,57,sunglasses,accessories
182575817,55,hats,hats
172216948,9,bottoms,bottoms
161122444,106,jewellery,accessories
174238195,107,jewellery,accessories
197102258,4,all-body,tops
125030718,19,tops,tops
136756904,5,all-body,tops
205233758,57,sunglasses,accessories
194730401,11,tops,tops
210634542,55,hats,hats
43975222,4,all-body,tops
188621383,4,all-body,tops
109325240,29,bottoms,bottoms
84375877,65,jewellery,accessories
143972991,11,tops,tops
204918036,104,tops,tops
196736707,19,tops,tops
75798197,4,all-body,tops
194103981,29,bottoms,bottoms
208996262,244,all-body,tops
75273663,19,tops,tops
192053789,64,jewellery,accessories
157127150,57,sunglasses,accessories
209962454,11,tops,tops
214249869,57,sunglasses,accessories
4277504,65,jewellery,accessories
200825272,11,tops,tops
207500045,62,jewellery,accessories
195286785,55,hats,hats
166319315,64,jewellery,accessories
204872010,4,all-body,tops
213262582,4,all-body,tops
188873638,57,sunglasses,accessories
182344285,64,jewellery,accessories
151981887,255,bottoms,bottoms
191216654,5,all-body,tops
214409401,4,all-body,tops
210345213,1605,all-body,tops
206457482,106,jewellery,accessories
153100369,11,tops,tops
203409401,55,hats,hats
127825045,58,accessories,accessories
170278372,4,all-body,tops
70963303,4495,tops,tops
165600639,241,bottoms,bottoms
187876447,69,accessories,accessories
163792123,25,outerwear,accessories
34043955,65,jewellery,accessories
115530191,17,tops,tops
214409091,9,bottoms,bottoms
210526984,4,all-body,tops
156451389,9,bottoms,bottoms
140161656,61,jewellery,accessories
167297931,104,tops,tops
150246911,64,jewellery,accessories
128418887,4,all-body,tops
202844238,106,jewellery,accessories
138104910,29,bottoms,bottoms
143544131,19,tops,tops
206303486,1606,all-body,tops
169901041,21,tops,tops
202647852,104,tops,tops
165214975,4,all-body,tops
213944609,4,all-body,tops
203213046,11,tops,tops
157994645,55,hats,hats
194290416,243,all-body,tops
157649835,57,sunglasses,accessories
202143637,315,tops,tops
89696415,253,bottoms,bottoms
206825423,58,accessories,accessories
214790805,64,jewellery,accessories
205582733,55,hats,hats
201061935,4,all-body,tops
147342843,57,sunglasses,accessories
149987948,69,accessories,accessories
195149814,55,hats,hats
210399624,4,all-body,tops
170461192,4,all-body,tops
201177320,11,tops,tops
93320865,104,tops,tops
186428152,55,hats,hats
138734162,19,tops,tops
156478718,4517,tops,tops
174602329,58,accessories,accessories
129475371,58,accessories,accessories
203012798,9,bottoms,bottoms
64997603,106,jewellery,accessories
188016316,17,tops,tops
139191535,57,sunglasses,accessories
95751783,58,accessories,accessories
183752359,104,tops,tops
207485220,28,bottoms,bottoms
213682781,243,all-body,tops
214673219,55,hats,hats
172119549,64,jewellery,accessories
131504797,21,tops,tops
170054410,21,tops,tops
204093647,11,tops,tops
187812520,64,jewellery,accessories
178894470,5,all-body,tops
154897801,65,jewellery,accessories
139398930,57,sunglasses,accessories
120201295,11,tops,tops
123176636,21,tops,tops
185591506,64,jewellery,accessories
196744253,6,all-body,tops
81833835,55,hats,hats
211909378,57,sunglasses,accessories
155347210,4495,tops,tops
191411373,55,hats,hats
180470536,57,sunglasses,accessories
203339523,55,hats,hats
138767299,5,all-body,tops
204242570,19,tops,tops
208259933,106,jewellery,accessories
193718581,19,tops,tops
212359965,1606,all-body,tops
163326631,21,tops,tops
153560511,4,all-body,tops
166810805,64,jewellery,accessories
195544391,1605,all-body,tops
209793597,4,all-body,tops
77078573,17,tops,tops
123859694,64,jewellery,accessories
192623892,57,sunglasses,accessories
99973285,4495,tops,tops
193322520,4496,tops,tops
192786887,19,tops,tops
79616720,11,tops,tops
211255996,65,jewellery,accessories
190767985,4495,tops,tops
192935315,57,sunglasses,accessories
157527387,106,jewellery,accessories
117634114,55,hats,hats
184072463,64,jewellery,accessories
208415981,17,tops,tops
189159294,64,jewellery,accessories
98124631,19,tops,tops
151994690,4495,tops,tops
204646544,57,sunglasses,accessories
201540001,21,tops,tops
184585309,57,sunglasses,accessories
52428344,65,jewellery,accessories
191952399,5,all-body,tops
146650023,237,bottoms,bottoms
163422421,26,tops,tops
205367710,65,jewellery,accessories
152246306,64,jewellery,accessories
158987442,64,jewellery,accessories
195732692,57,sunglasses,accessories
209028733,4,all-body,tops
188209552,55,hats,hats
185833373,315,tops,tops
140957113,11,tops,tops
41729883,237,bottoms,bottoms
212635791,26,tops,tops
207133313,64,jewellery,accessories
200574503,21,tops,tops
195506723,61,jewellery,accessories
183752235,5,all-body,tops
183615719,19,tops,tops
185175903,28,bottoms,bottoms
8981298,17,tops,tops
178862573,19,tops,tops
211347319,64,jewellery,accessories
183735192,237,bottoms,bottoms
194696597,21,tops,tops
52968876,241,bottoms,bottoms
68608062,57,sunglasses,accessories
111425051,104,tops,tops
212916655,57,sunglasses,accessories
204645900,52,accessories,accessories
138455385,29,bottoms,bottoms
173736266,11,tops,tops
208571099,4,all-body,tops
158916996,55,hats,hats
167153965,55,hats,hats
97208609,1606,all-body,tops
105917317,106,jewellery,accessories
205616385,58,accessories,accessories
196341396,104,tops,tops
204387718,4,all-body,tops
160188817,64,jewellery,accessories
142436289,1605,all-body,tops
152532786,61,jewellery,accessories
212639154,21,tops,tops
155700037,104,tops,tops
138230696,64,jewellery,accessories
202333594,29,bottoms,bottoms
211297671,5,all-body,tops
61171688,64,jewellery,accessories
196994932,4,all-body,tops
133686449,5,all-body,tops
181102109,57,sunglasses,accessories
203038637,106,jewellery,accessories
196788807,11,tops,tops
200393613,19,tops,tops
210217040,65,jewellery,accessories
191883308,64,jewellery,accessories
166421640,17,tops,tops
208883805,65,jewellery,accessories
170395196,11,tops,tops
193572823,19,tops,tops
156270367,64,jewellery,accessories
160565705,104,tops,tops
195983434,21,tops,tops
204570549,61,jewellery,accessories
53380900,106,jewellery,accessories
206394470,1606,all-body,tops
168902938,57,sunglasses,accessories
116733708,65,jewellery,accessories
205620085,65,jewellery,accessories
191281879,106,jewellery,accessories
161075795,4,all-body,tops
147438214,5,all-body,tops
194724821,11,tops,tops
15321643,57,sunglasses,accessories
199937475,9,bottoms,bottoms
209175193,64,jewellery,accessories
96878090,19,tops,tops
142938368,65,jewellery,accessories
12945741,64,jewellery,accessories
203605949,3,all-body,tops
194236387,57,sunglasses,accessories
189015492,19,tops,tops
185079378,19,tops,tops
210391883,65,jewellery,accessories
137018842,55,hats,hats
127129604,57,sunglasses,accessories
148212071,57,sunglasses,accessories
189571937,62,jewellery,accessories
194495376,65,jewellery,accessories
211450747,4,all-body,tops
209485452,11,tops,tops
173729221,253,bottoms,bottoms
206914865,64,jewellery,accessories
199551547,57,sunglasses,accessories
190375012,106,jewellery,accessories
210079899,51,scarves,accessories
183386617,65,jewellery,accessories
191586658,4,all-body,tops
123668538,5,all-body,tops
83802450,57,sunglasses,accessories
199476739,4,all-body,tops
175843138,11,tops,tops
182293284,9,bottoms,bottoms
80467448,57,sunglasses,accessories
37256245,64,jewellery,accessories
208877151,64,jewellery,accessories
194454119,19,tops,tops
204468050,27,bottoms,bottoms
163815505,55,hats,hats
203505611,58,accessories,accessories
211644626,106,jewellery,accessories
206944546,106,jewellery,accessories
194997236,4,all-body,tops
58028850,106,jewellery,accessories
190956507,52,accessories,accessories
211362418,27,bottoms,bottoms
79896427,61,jewellery,accessories
181705009,253,bottoms,bottoms
200736648,11,tops,tops
129384193,106,jewellery,accessories
195617414,4,all-body,tops
15346485,57,sunglasses,accessories
145698772,61,jewellery,accessories
189553159,19,tops,tops
212491130,4517,tops,tops
173004050,315,tops,tops
209848096,57,sunglasses,accessories
214822431,55,hats,hats
132075538,58,accessories,accessories
212289779,1607,outerwear,accessories
203952413,19,tops,tops
182674105,61,jewellery,accessories
206106360,9,bottoms,bottoms
206515366,57,sunglasses,accessories
154708383,19,tops,tops
214321039,64,jewellery,accessories
194474658,4,all-body,tops
204393417,7,bottoms,bottoms
160416404,11,tops,tops
209740307,57,sunglasses,accessories
202030172,64,jewellery,accessories
201949837,57,sunglasses,accessories
165590875,4,all-body,tops
111600891,57,sunglasses,accessories
184694237,17,tops,tops
177654718,4,all-body,tops
194712469,21,tops,tops
118133081,28,bottoms,bottoms
155369686,64,jewellery,accessories
194215213,25,outerwear,accessories
185769373,24,outerwear,accessories
138728195,61,jewellery,accessories
161406597,25,outerwear,accessories
191831607,4,all-body,tops
183251386,106,jewellery,accessories
133118665,5,all-body,tops
184876192,21,tops,tops
176742445,28,bottoms,bottoms
169222138,62,jewellery,accessories
39438293,65,jewellery,accessories
102997987,64,jewellery,accessories
51290801,107,jewellery,accessories
159948903,28,bottoms,bottoms
207194322,11,tops,tops
203768475,64,jewellery,accessories
166271922,288,bottoms,bottoms
157096290,65,jewellery,accessories
168274547,9,bottoms,bottoms
195525219,21,tops,tops
193506626,4458,bottoms,bottoms
197475541,4,all-body,tops
115975262,4496,tops,tops
128996565,244,all-body,tops
88875537,104,tops,tops
209280469,4,all-body,tops
187688836,11,tops,tops
106839400,11,tops,tops
105076098,61,jewellery,accessories
203385866,5,all-body,tops
206345287,4,all-body,tops
190572195,65,jewellery,accessories
205064905,11,tops,tops
214759529,29,bottoms,bottoms
207491042,106,jewellery,accessories
184502094,64,jewellery,accessories
100874612,21,tops,tops
178060616,309,tops,tops
61596538,106,jewellery,accessories
200008828,106,jewellery,accessories
167945426,11,tops,tops
198681514,4,all-body,tops
162194756,19,tops,tops
116872817,106,jewellery,accessories
141756931,106,jewellery,accessories
185253557,19,tops,tops
181696301,64,jewellery,accessories
198132622,240,bottoms,bottoms
188342501,4,all-body,tops
177401153,9,bottoms,bottoms
123366379,4,all-body,tops
168374548,28,bottoms,bottoms
192321701,4,all-body,tops
176304555,106,jewellery,accessories
207603339,17,tops,tops
130555906,107,jewellery,accessories
195520012,4,all-body,tops
179197772,104,tops,tops
168446247,4,all-body,tops
135841939,309,tops,tops
190253586,106,jewellery,accessories
201466296,11,tops,tops
126883738,106,jewellery,accessories
204860189,4,all-body,tops
205668310,106,jewellery,accessories
